,customer_id,age,annual_income,credit_score,employment-type,education__level,marital_status,city,customer_segment,loan_type,loan_amount_(inr),tenure_months,monthly_visits,debt_to_income,loan_approved?,valid_age
646,CUST101357,37.0,639332.0,736.0,Business,Graduate,Married,Hyderabad,Premium,Unknown,368236.0,24,4.0,True,No,True
647,CUST100228,48.0,159220.0,687.0,Salaried,Other,Married,Jaipur,Affluent,Home,527555.0,36,1.0,True,Yes,True
648,CUST100119,32.0,1570137.0,,Self-Employed,Graduate,unknown,Chennai,Affluent,Auto,450226.0,48,3.0,True,Yes,True
649,CUST101280,61.0,1881389.0,752.0,,12Th,Married,Mumbai,Mass,Business,633007.0,84,10.0,True,No,True
650,CUST101294,,646827.0,782.0,Business,Other,Single,Mumbai,Affluent,Personal,324249.0,120,10.0,True,No,False
651,CUST101165,45.0,247939.0,710.0,Salaried,Post Graduate,Single,Chennai,Mass,Business,540042.0,48,80.0,True,Yes,True
652,CUST100067,63.0,663942.0,758.0,Self-Employed,12Th,Single,Hyderabad,Mass,Auto,186186.0,24,6.0,True,Yes,True
653,CUST100394,49.0,579151.0,691.0,Salaried,Graduate,Single,Kolkata,Mass,Personal,112262.0,72,2.0,True,Yes,True
654,CUST100580,25.0,408954.0,,Business,Graduate,Single,Mumbai,Mass,Personal,493039.0,36,6.0,True,Yes,True
655,CUST100025,57.0,681645.0,746.0,Contract,12Th,Single,Pune,Affluent,Personal,,12,9.0,True,No,True
656,CUST100212,54.0,,779.0,Contract,Graduate,Single,Delhi,Affluent,Business,606152.0,84,6.0,True,Yes,True
657,CUST101188,49.0,697629.0,819.0,Contract,Diploma,Married,Mumbai,Mass,Business,472692.0,36,5.0,True,Yes,True
658,CUST100812,62.0,754066.0,750.0,Self-Employed,12Th,Married,Delhi,Affluent,Personal,465835.0,24,4.0,True,No,True
659,CUST100537,42.0,942683.0,755.0,Contract,Graduate,Married,Mumbai,Affluent,Education,1035918.0,12,3.0,True,Yes,True
660,CUST100742,56.0,459050.0,713.0,Contract,,M,Pune,Sme,Education,120000000.0,84,4.0,True,Yes,True
661,CUST101495,,428844.0,667.0,Self-Employed,Postgraduate,Married,Kolkata,Affluent,Personal,167019.0,12,4.0,True,Yes,False
662,CUST100086,53.0,1102089.0,684.0,Self-Employed,Postgraduate,Single,Mumbai,Mass,Personal,,48,4.0,True,Yes,True
663,CUST101384,63.0,941498.0,805.0,Contract,Diploma,Married,Pune,Mass,Education,695044.0,36,3.0,True,Yes,True
664,CUST100273,28.0,1538049.0,762.0,Self-Employed,12Th,Single,Jaipur,Mass,Home,698870.0,24,3.0,True,Yes,True
665,CUST100953,49.0,693556.0,776.0,Contract,Postgraduate,Married,Kolkata,Mass,Education,770708.0,12,5.0,True,Yes,True
666,CUST101202,43.0,1064103.0,708.0,Self-Employed,Graduate,Married,Bengaluru,Affluent,Home Loan,421929.0,60,6.0,True,Yes,True
667,CUST101385,39.0,568344.0,719.0,Salaried,Postgraduate,Married,Hyderabad,Mass,Auto,448925.0,48,6.0,True,Yes,True
668,CUST100631,55.0,575701.0,705.0,Business,Postgraduate,Married,Mumbai,Mass,Home,564152.0,60,4.0,True,Yes,True
669,CUST101054,66.0,1474238.0,692.0,Self-Employed,Graduate,Divorced,Mumbai,Mass,Personal,213507.0,72,9.0,True,Yes,True
670,CUST101434,47.0,387881.0,760.0,Contract,Graduate,Divorced,Delhi,Affluent,Auto,164978.0,72,3.0,True,No,True
672,CUST100274,,,668.0,Business,Postgraduate,Married,Bengaluru,Affluent,Auto,260167.0,60,7.0,True,Yes,False
673,CUST100731,55.0,555968.0,642.0,Self-Employed,Postgraduate,Married,Kolkata,Affluent,Business,525357.0,60,2.0,True,No,True
674,CUST100363,31.0,800005.0,710.0,Salaried,Graduate,Married,Chennai,Premium,Education,125342.0,48,,True,Yes,True
675,CUST100623,28.0,802465.0,751.0,Contract,Postgraduate,Married,Kolkata,Mass,Home,144540.0,120,6.0,True,No,True
676,CUST100003,,217504.0,720.0,Business,Diploma,Married,Mumbai,Sme,Personal,260387.0,24,5.0,True,No,False
677,CUST100007,25.0,744426.0,724.0,Contract,12Th,Married,Bengaluru,Mass,Education,584284.0,72,6.0,True,Yes,True
678,CUST100312,52.0,716447.0,749.0,Business,Postgraduate,Married,Pune,Mass,Personal,173520.0,48,6.0,False,Yes,True
679,CUST101271,38.0,784087.0,640.0,Salaried,Graduate,Married,Hyderabad,Affluent,Personal,1406006.0,120,6.0,True,Yes,True
680,CUST100666,53.0,680059.0,120.0,Contract,Graduate,Married,Delhi,Premium,Personal,116706.0,72,1.0,True,No,True
681,CUST101498,57.0,620110.0,743.0,Business,Graduate,Married,Hyderabad,Mass,Business,2364941.0,120,2.0,True,Yes,True
683,CUST100216,33.0,862603.0,656.0,Self-Employed,Graduate,Married,Bengaluru,Sme,Home,480314.0,84,10.0,False,Yes,True
684,CUST101263,41.0,659759.0,775.0,Self-Employed,Graduate,Single,Pune,Affluent,Auto,513671.0,120,3.0,True,No,True
685,CUST100028,59.0,832801.0,669.0,Contract,Diploma,Single,Hyderabad,Mass,Business,780475.0,12,5.0,True,Yes,True
686,CUST101104,28.0,885684.0,763.0,Self-Employed,Graduate,Married,Mumbai,Mass,Education,125421.0,120,3.0,True,Yes,True
687,CUST100902,22.0,,727.0,Self-Employed,Graduate,unknown,Kolkata,Mass,Auto,,48,8.0,True,Yes,True
688,CUST100702,49.0,587841.0,729.0,Salaried,Postgraduate, MARRIED ,Kolkata,Affluent,Education,1236101.0,48,8.0,True,Yes,True
689,CUST100639,-3.0,533794.0,694.0,Salaried,Graduate,Single,Hyderabad,Affluent,Home,,120,6.0,True,Yes,False
690,CUST100778,26.0,374253.0,860.0,Business,Graduate,Married,Chennai,Mass,Business,344600.0,12,6.0,True,No,True
691,CUST100860,58.0,767333.0,,Self-Employed,Graduate,Single,Jaipur,Affluent,Business,556519.0,24,8.0,True,Yes,True
692,CUST100625,49.0,396003.0,674.0,Business,Graduate,Married,Delhi,Mass,Auto,,60,5.0,True,Yes,True
693,CUST101169,67.0,307229.0,619.0,Salaried,12Th,Single,Chennai,Sme,Business,222767.0,84,6.0,True,No,True
694,CUST100257,52.0,1104578.0,589.0,Salaried,Other,Single,Delhi,Mass,Personal,696030.0,24,8.0,True,No,True
695,CUST100026,51.0,1016148.0,677.0,Contract,12Th,Married,Mumbai,Mass,Business,426499.0,72,7.0,True,Yes,True
696,CUST100337,66.0,698473.0,585.0,Business,Graduate,Single,Jaipur,Mass,Business,151348.0,72,4.0,True,Yes,True
697,CUST100573,34.0,537849.0,666.0,Self-Employed,Other,Married,Pune,Affluent,Auto,386228.0,12,4.0,True,Yes,True
698,CUST100048,,497701.0,702.0,Self-Employed,Diploma,Married,Chennai,Affluent,Education,131349.0,72,8.0,True,Yes,False
699,CUST100107,57.0,659718.0,577.0,Salaried,Graduate,Married,Pune,Mass,Personal,1445290.0,72,,True,No,True
700,CUST100350,28.0,626307.0,744.0,Self-Employed,12Th,Divorced,Pune,Mass,Personal,837689.0,12,10.0,True,Yes,True
701,CUST100056,23.0,720000.0,525.0,Self-Employed,Diploma,Single,Mumbai,Affluent,Business,1267132.0,72,4.0,True,Yes,True
702,CUST101487,28.0,522183.0,704.0,,Other,Divorced,Jaipur,Mass,Education,597042.0,72,2.0,True,Yes,True
703,CUST100214,42.0,1433281.0,721.0,Self-Employed,Postgraduate,Married,Jaipur,Affluent,Home,315227.0,84,7.0,True,Yes,True
705,CUST100905,42.0,712895.0,730.0,Contract,Graduate,Single,Bengaluru,Mass,Education,1420777.0,48,5.0,True,No,True
706,CUST101058,57.0,719166.0,584.0,Salaried,Postgraduate,Married,Kolkata,Premium,Business,293237.0,84,,False,Yes,True
707,CUST100073,42.0,830775.0,790.0,Salaried,Graduate,Single,Hyderabad,Mass,Business,290330.0,12,4.0,True,Yes,True
708,CUST100810,67.0,874164.0,,Self-Employed,Postgraduate,Married,Chennai,Mass,Auto,368492.0,24,5.0,True,No,True
709,CUST100746,38.0,662682.0,616.0,Salaried,Diploma,Married,Delhi,Premium,Education,174836.0,36,9.0,True,No,True
710,CUST100046,66.0,276121.0,0.0,Business,Other,unknown,Chennai,Premium,Auto,877671.0,48,1.0,True,Yes,True
711,CUST101296,45.0,701650.0,696.0,Business,Graduate,Divorced,Chennai,Affluent,Home,655066.0,24,5.0,True,Yes,True
712,CUST100524,59.0,503762.0,605.0,Contract,Graduate,Married,Jaipur,Mass,Home,323456.0,48,8.0,False,No,True
713,CUST100904,62.0,1142776.0,749.0,Contract,,Single,Kolkata,Sme,Home,1408718.0,84,7.0,True,Yes,True
714,CUST100821,22.0,573490.0,793.0,Self-Employed,Diploma,Single,Mumbai,Affluent,Auto,191000.0,12,4.0,True,Yes,True
715,CUST100899,24.0,759377.0,664.0,Contract,Postgraduate,Married,Pune,Premium,Personal,680856.0,60,4.0,True,No,True
716,CUST101062,53.0,680470.0,763.0,Salaried,Postgraduate,Single,Bengaluru,Premium,Business,356072.0,120,2.0,True,Yes,True
717,CUST100534,34.0,751385.0,722.0,Salaried,Graduate,married,Chennai,Mass,Business,171730.0,12,8.0,True,No,True
718,CUST101164,45.0,682435.0,674.0,Salaried,Diploma,Single,Kolkata,Affluent,Personal,583677.0,24,7.0,True,Yes,True
719,CUST100604,27.0,306982.0,651.0,Salaried,Other,Single,Kolkata,Mass,Business,414392.0,48,6.0,True,No,True
720,CUST100466,66.0,335730.0,724.0,Contract,12Th,Single,Bengaluru,High Value,Auto,620079.0,60,3.0,True,Yes,True
721,CUST100848,23.0,702581.0,742.0,Contract,Postgraduate,Married,Pune,Affluent,Auto,413964.0,36,5.0,False,Yes,True
722,CUST101310,61.0,516716.0,708.0,Self-Employed,12Th,Single,Jaipur,Mass,Education,190914.0,48,6.0,True,Yes,True
723,CUST100807,46.0,1155469.0,,Contract,12Th,Single,Hyderabad,Affluent,Education,527096.0,48,5.0,True,Yes,True
724,CUST100985,48.0,728253.0,742.0,Self-Employed,Postgraduate,Single,Pune,Premium,Business,268819.0,48,9.0,True,Yes,True
725,CUST100061,64.0,,792.0,Contract,Postgraduate,Single,,Premium,Auto,302630.0,48,4.0,True,Yes,True
726,CUST100922,47.0,827522.0,903.0,Salaried,Postgraduate,Married,Delhi,Premium,Home,355150.0,120,3.0,True,Yes,True
727,CUST100093,60.0,733888.0,800.0,Contract,Postgraduate,Married,Pune,Premium,Education,352742.0,48,5.0,True,Yes,True
728,CUST100667,44.0,1183671.0,747.0,Business,,Single,Bengaluru,Mass,Unknown,458230.0,24,5.0,True,No,True
730,CUST100195,66.0,1044117.0,784.0,Salaried,Postgraduate,Single,Pune,Premium,Education,915554.0,36,8.0,True,Yes,True
731,CUST100281,42.0,631764.0,749.0,Business,Graduate,Single,Mumbai,Mass,Education,654555.0,36,6.0,True,No,True
732,CUST100696,32.0,431789.0,836.0,Business,Graduate,Married,Jaipur,Affluent,Auto,,72,4.0,True,Yes,True
733,CUST100360,56.0,1294547.0,800.0,Salaried,Diploma,Married,Delhi,Affluent,Business,196212.0,24,12.0,True,Yes,True
734,CUST100520,,1369053.0,801.0,Self-Employed,Postgraduate,Married,Mumbai,Affluent,Home,246775.0,60,5.0,True,Yes,False
735,CUST100845,21.0,413917.0,697.0,Self-Employed,Graduate,Married,Pune,Mass,Personal,341237.0,120,2.0,True,Yes,True
736,CUST100797,,461200.0,676.0,Contract,Postgraduate,Married,Kolkata,Affluent,Personal,1021283.0,60,7.0,True,No,False
737,CUST100183,44.0,605588.0,732.0,Salaried,Postgraduate,Married,Jaipur,Affluent,Auto,,120,,True,No,True
738,CUST101049,52.0,418405.0,696.0,Business,Postgraduate,Single,Delhi,Mass,Personal,633519.0,48,0.0,True,No,True
739,CUST100111,34.0,786050.0,659.0,Contract,Graduate,Married,Hyderabad,Premium,Auto,877893.0,24,7.0,True,No,True
740,CUST100043,53.0,927209.0,724.0,Contract,Graduate,Single,Delhi,Mass,Business,389014.0,120,3.0,True,Yes,True
741,CUST101345,29.0,560395.0,801.0,Self-Employed,Graduate,Single,Pune,Premium,Business,513125.0,12,7.0,True,No,True
742,CUST100205,42.0,600172.0,,Business,Postgraduate,Single,Pune,Affluent,Business,546194.0,60,4.0,True,No,True
743,CUST101308,32.0,186432.0,,Self-Employed,Diploma,Single,Pune,Mass,Business,474441.0,36,7.0,True,No,True
744,CUST100053,38.0,734709.0,754.0,Business,Other,Married,Jaipur,Mass,Business,1343077.0,60,6.0,True,Yes,True
745,CUST100546,23.0,614945.0,672.0,Self-Employed,Graduate,Single,Bengaluru,Mass,Education,214609.0,120,5.0,True,No,True
746,CUST100069,24.0,386606.0,775.0,Contract,Postgraduate,Single,Mumbai,High Value,Business,312927.0,84,2.0,False,Yes,True
747,CUST100931,46.0,509690.0,732.0,Salaried,Graduate,Single,Chennai,Affluent,Business,371493.0,48,6.0,True,Yes,True
748,CUST101025,59.0,50.0,745.0,Contract,Graduate,Married,Chennai,Unknown,Personal,980802.0,60,2.0,True,No,True
749,CUST100781,62.0,495294.0,792.0,Salaried,Postgraduate,Married,Hyderabad,Premium,Auto,161804.0,72,5.0,True,No,True
750,CUST100184,53.0,1393181.0,672.0,Salaried,Graduate,Married,Chennai,Mass,Education,364344.0,48,8.0,True,Yes,True
751,CUST100138,22.0,797081.0,735.0,Self-Employed,Graduate,Single,Hyderabad,Premium,Home,444546.0,24,3.0,True,Yes,True
752,CUST101051,44.0,523380.0,782.0,Self-Employed,Postgraduate,Married,Chennai,Affluent,Education,479270.0,60,3.0,True,Yes,True
753,CUST100081,65.0,433265.0,685.0,Business,Diploma,Single,Mumbai,Affluent,Auto,285383.0,24,3.0,True,Yes,True
754,CUST101243,66.0,570746.0,633.0,Salaried,Graduate,Married,Delhi,Mass,Auto,191199.0,84,2.0,True,No,True
755,CUST100106,,659146.0,747.0,Salaried,Postgraduate,Single,,Affluent,Auto,,48,5.0,True,Yes,False
756,CUST100542,23.0,681115.0,615.0,Business,12Th,Single,Bengaluru,Premium,Personal,193272.0,120,7.0,True,Yes,True
757,CUST100765,37.0,944093.0,633.0,Contract,Postgraduate,Divorced,Hyderabad,Mass,Auto,506862.0,48,4.0,True,Yes,True
758,CUST100481,34.0,344520.0,768.0,Self-Employed,Graduate,Married,Jaipur,Affluent,Home,469180.0,12,3.0,False,Yes,True
759,CUST100166,59.0,,677.0,Self-Employed,Graduate,Married,Chennai,Mass,Business,316551.0,48,6.0,True,Yes,True
760,CUST100249,57.0,1012992.0,756.0,Contract,Diploma,Single,Delhi,Mass,Education,867274.0,36,11.0,True,Yes,True
761,CUST100308,47.0,661349.0,692.0,Self-Employed,,Married,Pune,Mass,Auto,308545.0,72,9.0,True,Yes,True
762,CUST100447,35.0,2114420.0,690.0,Self-Employed,Graduate,Married,Mumbai,Premium,Auto,472803.0,84,4.0,True,approved,True
763,CUST100773,21.0,482101.0,711.0,Business,Graduate,Married,Mumbai,Mass,Personal,1141156.0,48,5.0,False,Yes,True
764,CUST100335,42.0,335580.0,739.0,Business,Graduate,Married,Kolkata,Sme,Education,299665.0,60,3.0,True,No,True
765,CUST100098,53.0,730802.0,740.0,Salaried,Graduate,Married,Jaipur,Sme,Personal,450000.0,84,3.0,True,Yes,True
766,CUST100788,53.0,636681.0,781.0,Salaried,Graduate,Married,Delhi,Mass,Education,815476.0,48,7.0,True,No,True
767,CUST100738,36.0,,722.0,Business,Diploma,Married,Bengaluru,Mass,Education,180819.0,24,3.0,True,Yes,True
768,CUST101454,32.0,362492.0,595.0,Self-Employed,Diploma,Married,Mumbai,Premium,Auto,411345.0,24,7.0,True,No,True
769,CUST100870,22.0,522340.0,775.0,Contract,Other,Single,Jaipur,Mass,Personal,557653.0,72,6.0,True,No,True
770,CUST100980,47.0,716742.0,689.0,Self-Employed,Graduate,Single,Delhi,Premium,Unknown,206510.0,84,4.0,True,No,True
771,CUST100103,58.0,372104.0,786.0,Self-Employed,Graduate,Divorced,Pune,Affluent,Home,154218.0,60,4.0,True,Yes,True
772,CUST100435,41.0,908618.0,714.0,Business,12Th,Married,Chennai,Affluent,Auto,187790.0,84,8.0,True,No,True
773,CUST100075,53.0,275711.0,787.0,Salaried,,Married,Bengaluru,Affluent,Auto,473413.0,12,8.0,True,Yes,True
774,CUST101375,62.0,680193.0,692.0,Salaried,Graduate,Married,Hyderabad,Mass,Business,542286.0,48,3.0,True,No,True
775,CUST101106,29.0,898201.0,733.0,Business,Postgraduate,Married,Mumbai,Unknown,Education,486545.0,24,3.0,True,Yes,True
776,CUST101394,55.0,715005.0,,Self-Employed,Graduate,Single,Kolkata,Mass,Education,262235.0,72,6.0,True,No,True
777,CUST100303,21.0,,702.0,Business,Graduate,Married,Mumbai,Mass,Personal,699661.0,36,3.0,True,Yes,True
778,CUST101326,29.0,,675.0,Salaried,Diploma,Divorced,Kolkata,Mass,Home,716554.0,24,4.0,True,No,True
779,CUST101451,,432066.0,745.0,Business,12Th,Married,Pune,Affluent,Business,236654.0,120,7.0,True,Yes,False
780,CUST101254,58.0,1467527.0,749.0,Self-Employed,Postgraduate,Married,Hyderabad,Affluent,Auto,508701.0,36,,True,Yes,True
781,CUST100763,65.0,686752.0,703.0,Salaried,Graduate,Divorced,Hyderabad,Mass,Auto,60668.0,36,9.0,True,Yes,True
782,CUST100734,57.0,537675.0,559.0,Self-Employed,Graduate,Single,Mumbai,Mass,Personal,448673.0,84,9.0,True,No,True
783,CUST100389,62.0,1215224.0,766.0,Self-Employed,12Th,Single,Kolkata,Affluent,Home,241234.0,12,5.0,True,Yes,True
784,CUST100236,54.0,1254926.0,721.0,Salaried,Graduate,Married,Pune,Mass,Personal,228715.0,12,7.0,True,Yes,True
785,CUST101277,51.0,752059.0,777.0,Contract,Post Graduate,Married,,Premium,Education,6684552.0,48,3.0,True,Yes,True
786,CUST100268,37.0,761943.0,,,Graduate,Married,Hyderabad,Sme,Business,656443.0,60,7.0,True,Yes,True
787,CUST100306,,545685.0,757.0,Self-Employed,,Married,Delhi,Affluent,Home,1230051.0,60,5.0,True,Yes,False
788,CUST100820,67.0,1345915.0,711.0,Business,Graduate,Single,Mumbai,Mass,Education,342926.0,120,7.0,True,No,True
789,CUST100118,27.0,1289700.0,767.0,Self-Employed,Postgraduate,Married,Mumbai,Mass,Auto,,84,6.0,True,Yes,True
790,CUST101401,61.0,848476.0,735.0,Contract,,Married,Mumbai,Premium,Business,471314.0,120,7.0,True,Yes,True
791,CUST100674,25.0,811459.0,674.0,Self-Employed,12Th,Married,Bengaluru,Premium,Personal,1521684.0,36,6.0,True,Yes,True
792,CUST100250,22.0,660889.0,716.0,Business,Graduate,Married,Hyderabad,High Value,Education,282497.0,120,5.0,True,No,True
793,CUST101117,67.0,722251.0,700.0,Business,Postgraduate,Married,Delhi,Mass,Education,707042.0,36,5.0,True,No,True
794,CUST101101,43.0,236342.0,615.0,Business,12Th,Divorced,Jaipur,Mass,Home,254888.0,48,7.0,True,No,True
795,CUST100072,29.0,356674.0,786.0,Business,Graduate,Married,Bengaluru,Mass,Personal,335608.0,84,3.0,True,Yes,True
796,CUST100095,63.0,480824.0,746.0,,12Th,Married,Pune,Mass,Auto,493683.0,60,9.0,True,No,True
797,CUST100882,61.0,1119529.0,683.0,Salaried,Other,Single,Pune,Premium,Home,337863.0,36,3.0,True,No,True
798,CUST100034,47.0,1737800.0,,Salaried,Graduate,Single,Chennai,Mass,Auto,500.0,48,7.0,True,No,True
799,CUST100800,41.0,,588.0,Salaried,Postgraduate,unknown,Chennai,Mass,Auto,261712.0,84,3.0,True,Yes,True
801,CUST100449,45.0,533433.0,714.0,Salaried,Postgraduate,Single,Bengaluru,Mass,Home,485099.0,12,3.0,True,No,True
802,CUST100446,52.0,429993.0,722.0,Contract,Diploma,Married,Delhi,Premium,Education,241905.0,84,3.0,True,No,True
803,CUST100772,67.0,642961.0,816.0,Business,Postgraduate,Married,Delhi,Mass,Home,539908.0,48,6.0,True,Yes,True
804,CUST100717,45.0,526251.0,,Salaried,12Th,Divorced,Kolkata,Affluent,Education,1176304.0,60,8.0,True,No,True
805,CUST100923,41.0,204016.0,701.0,Business,Other,Married,Chennai,Mass,Auto,369629.0,120,4.0,True,Yes,True
806,CUST101171,50.0,1062881.0,648.0,Self-Employed,Graduate,unknown,Bengaluru,Premium,Auto,100.0,60,4.0,False,Yes,True
807,CUST100937,28.0,783241.0,120.0,Contract,Graduate,Married,Kolkata,Mass,Home,266100.0,120,,True,Yes,True
808,CUST101056,67.0,749564.0,645.0,Contract,Graduate,Married,Bengaluru,Affluent,Personal,324909.0,84,4.0,False,Yes,True
809,CUST100078,31.0,1080738.0,668.0,Business,Postgraduate,Single,Jaipur,Mass,Home Loan,813387.0,36,1.0,True,Yes,True
810,CUST100085,50.0,1205791.0,738.0,Salaried,,Single,Pune,Mass,Personal,575520.0,72,5.0,True,No,True
811,CUST100868,60.0,1021983.0,659.0,Contract,12Th,Single,Mumbai,Premium,Home,366333.0,12,3.0,True,No,True
812,CUST100083,28.0,766920.0,544.0,Business,Graduate,Married,Mumbai,Affluent,Home,,24,1.0,True,No,True
813,CUST100458,50.0,698066.0,747.0,Self-Employed,Graduate,Single,Jaipur,Mass,Business,683093.0,12,2.0,True,Yes,True
814,CUST101472,53.0,415739.0,710.0,Contract,12Th,Married,Pune,Affluent,Personal,333357.0,24,5.0,True,No,True
815,CUST100677,48.0,868047.0,776.0,Self-Employed,Graduate,Married,Kolkata,Premium,Home,237862.0,12,5.0,True,No,True
816,CUST101066,39.0,1163463.0,778.0,Unknown,Postgraduate,Divorced,Hyderabad,Affluent,Education,274339.0,60,10.0,True,Yes,True
817,CUST101099,22.0,819983.0,785.0,Contract,Graduate,Married,Kolkata,Affluent,Education,565732.0,60,5.0,True,Yes,True
818,CUST100437,,650418.0,732.0,Self-Employed,Graduate,Single,Jaipur,Mass,Personal,686261.0,36,4.0,True,Yes,False
819,CUST100771,51.0,483549.0,755.0,Contract,12Th,Married,Hyderabad,Affluent,Education,202326.0,36,8.0,True,Yes,True
820,CUST100645,57.0,541706.0,648.0,Business,Graduate,Married,Mumbai,High Value,Home,464788.0,60,7.0,False,Yes,True
821,CUST100856,60.0,354612.0,662.0,Salaried,Graduate,Married,Kolkata,Affluent,Education,466673.0,60,5.0,True,Yes,True
822,CUST100943,63.0,618746.0,749.0,Contract,Graduate,Married,Chennai,Premium,Auto,582157.0,60,6.0,True,Yes,True
823,CUST101223,66.0,360529.0,719.0,Self-Employed,Graduate,Married,Jaipur,Mass,Business,,24,3.0,True,No,True
824,CUST101146,43.0,700955.0,636.0,Salaried,Graduate,Single,Pune,Premium,Personal,655841.0,12,,True,Yes,True
825,CUST100405,,595004.0,681.0,Salaried,Graduate,Married,Pune,Mass,Auto,606266.0,48,3.0,True,No,False
826,CUST101336,67.0,859941.0,699.0,Self-Employed,Postgraduate,Single,Chennai,Premium,Home,178829.0,60,5.0,True,Yes,True
827,CUST100971,35.0,502835.0,627.0,Salaried,Graduate,Single,Mumbai,Mass,Auto,238193.0,12,3.0,True,Yes,True
828,CUST101222,46.0,680270.0,718.0,Salaried,Diploma,Married,Jaipur,Premium,Personal,251968.0,48,3.0,True,No,True
829,CUST100105,58.0,265944.0,,Self-Employed,12Th,Married,Kolkata,Affluent,Personal,363973.0,12,3.0,True,No,True
830,CUST100610,61.0,,870.0,Contract,Graduate,Married,Hyderabad,Affluent,Home,363432.0,12,6.0,True,No,True
831,CUST100865,60.0,613805.0,686.0,Business,Postgraduate,Married,Pune,Affluent,Education,677797.0,12,8.0,False,Yes,True
832,CUST100689,41.0,647262.0,,Self-Employed,Postgraduate,Single,Delhi,Sme,Education,298381.0,84,5.0,True,Yes,True
833,CUST100986,,1620302.0,694.0,Business,Postgraduate,Single,Delhi,Affluent,Business,183992.0,12,7.0,True,No,False
834,CUST100827,52.0,276502.0,745.0,Self-Employed,Graduate,Married,Pune,Affluent,Auto,586711.0,120,1.0,True,Yes,True
835,CUST100969,64.0,607348.0,693.0,Self-Employed,12Th,Married,Hyderabad,Mass,Personal,349022.0,36,5.0,True,Yes,True
836,CUST100063,38.0,1540407.0,784.0,Contract,Postgraduate,Single,Delhi,Mass,Personal,679061.0,24,2.0,True,Yes,True
837,CUST100282,43.0,458021.0,730.0,Salaried,Graduate,Single,Kolkata,Premium,Home,289980.0,120,4.0,True,Yes,True
838,CUST100779,33.0,650000.0,766.0,Contract,Diploma,Single,Delhi,Mass,Home,353083.0,84,4.0,False,Yes,True
839,CUST101038,21.0,1930321.0,817.0,Business,Postgraduate,Married,Pune,Affluent,Personal,373344.0,24,2.0,True,Yes,True
840,CUST100239,,649401.0,601.0,Salaried,Graduate,Married,Chennai,Affluent,Education,641414.0,120,4.0,True,No,False
841,CUST100224,30.0,,761.0,Business,Graduate,Married,Delhi,Affluent,Personal,252283.0,72,,True,Yes,True
842,CUST100146,61.0,968615.0,807.0,Self Employed,Graduate,Married,Kolkata,Mass,Home,882230.0,48,4.0,True,No,True
843,CUST101433,29.0,432912.0,768.0,Contract,Postgraduate,Single,Delhi,Affluent,Education,544096.0,60,5.0,True,Yes,True
844,CUST100374,38.0,708781.0,759.0,Self-Employed,Diploma,Married,Jaipur,Mass,Personal,174703.0,12,4.0,True,No,True
845,CUST101259,46.0,1384386.0,,Contract,12Th,Single,Jaipur,Affluent,Home,602903.0,84,7.0,True,No,True
848,CUST100251,29.0,567494.0,686.0,Salaried,Postgraduate,Married,Mumbai,Affluent,Auto,764082.0,84,4.0,True,Yes,True
849,CUST101480,40.0,439899.0,639.0,Contract,12Th,Married,Delhi,Mass,Auto,366932.0,24,5.0,True,Yes,True
851,CUST101329,52.0,,668.0,Contract,Graduate,Single ,Jaipur,Mass,Unknown,,60,4.0,True,Yes,True
852,CUST100010,,379781.0,732.0,Salaried,Diploma,Married,Chennai,Premium,Home,772599.0,84,8.0,True,No,False
853,CUST100450,34.0,545909.0,674.0,Self-Employed,Diploma,Divorced,Chennai,Premium,Education,569047.0,48,3.0,True,Yes,True
854,CUST100919,32.0,652589.0,748.0,Self-Employed,Graduate,Single,Mumbai,Premium,Personal,,60,4.0,True,No,True
855,CUST100709,43.0,889989.0,631.0,Business,Graduate,Married,Bengaluru,Premium,Personal,457839.0,60,,True,Yes,True
856,CUST100256,27.0,394260.0,,Self-Employed,Postgraduate,Divorced,Hyderabad,Premium,Business,,60,0.0,True,Yes,True
857,CUST100594,67.0,789082.0,682.0,Self-Employed,Postgraduate,Married,Pune,Mass,Business,917146.0,36,10.0,True,No,True
858,CUST100390,28.0,972897.0,632.0,Self-Employed,Postgraduate,Married,Chennai,Mass,Education,232201.0,120,8.0,True,Yes,True
859,CUST100995,45.0,399768.0,778.0,Business,Graduate,Single,Kolkata,Mass,Home,312937.0,120,3.0,True,pending,True
860,CUST101231,59.0,667841.0,617.0,Business,12Th,Single,Bengaluru,Mass,Personal,992322.0,24,7.0,True,Yes,True
861,CUST100558,62.0,1414606.0,686.0,Contract,Graduate,Divorced,Chennai,Mass,Business,319903.0,24,3.0,True,Yes,True
862,CUST101320,39.0,748729.0,665.0,Salaried,Postgraduate,Single,Kolkata,Mass,Home,,24,3.0,True,No,True
863,CUST100874,26.0,457957.0,666.0,Business,Graduate,Single,Kolkata,Mass,Home,644069.0,24,9.0,True,Yes,True
864,CUST100461,54.0,344860.0,791.0,Contract,Postgraduate,Married,Jaipur,Sme,Business,440150.0,84,9.0,True,Yes,True
865,CUST100724,26.0,,697.0,Business,Other,Married,Jaipur,Mass,Business,455102.0,120,7.0,True,Yes,True
866,CUST101416,57.0,549078.0,635.0,Salaried,,Single,Delhi,Affluent,Business,185995.0,72,5.0,True,Yes,True
867,CUST100145,67.0,465955.0,872.0,Contract,Postgraduate,Married,Pune,Mass,Home,529361.0,12,2.0,True,Yes,True
